"","Name","Chromosome","Position","mc","Yld_1","Yld","AIL","CmDW.V"
"2410","PstI.TP933353",3,24835175,0,0,0,0,0
"1030","PstI.TP242731",3,28459042,0.0795207808296005,1.20253410967494,1.20253410965758,0.153131831199172,0.396048868139183
"1490","PstI.TP461080",3,29174937,0.044788577027234,0.00795434882422385,0.00795434882555024,1.13740551878652,0.12483252365467
"650","PstI.TP118856",3,37389858,0,0,0,0,0
"1592","PstI.TP530571",3,45538893,0,0,0,0,0
"770","PstI.TP1256120",3,48694888,0.205824696777776,0.60806923854619,0.608069238544422,0.230911059675898,1.17840556241756
"317","PstI.TP1005487",3,49717109,0.368074971562665,0.289277304350143,0.289277304341289,0.252646299566996,0.085458237769339
"1738","PstI.TP609001",3,50049992,0.00110751193875097,0.949883094601861,0.949883094604126,0.0392149767479296,0.483720285655688
"728","PstI.TP1230172",3,50775530,0,0,0,0,0
"1621","PstI.TP541336",3,50804241,0.612852784488229,0.221830411463067,0.221830411456093,0.0354489365950898,0.0230351490171324
"2207","PstI.TP840235",3,50897546,0.378487356831474,1.22857030692849,1.2285703069522,0.0218652955122747,1.00656957330226
"1277","PstI.TP354335",3,50899095,0,0,0,0,0
"436","PstI.TP1068006",3,51034769,0.398629680881061,0.0564946662125035,0.0564946662147106,0.532727028995285,0.148830864201736
"2156","PstI.TP821727",3,51406610,0.921198937952992,0.547496901664568,0.547496901660637,0.34024020955623,0.974955839226694
"1213","PstI.TP324481",3,51536521,0.0378470709410259,1.14328296415029,1.14328296415047,0.64929095169341,0.823987217053462
"1330","PstI.TP38299",3,51647164,0,0,0,0,0
"469","PstI.TP1087177",3,52153001,0,0,0,0,0
"2093","PstI.TP793079",3,52368295,0.430581711543681,0.426801980221208,0.426801980228773,0.0237824589826583,0.711092755760279
"731","PstI.TP1231136",3,52841481,0.399965482921837,0.582119337167628,0.582119337171873,0.430374481079142,0.945828403776566
"159","NsiI.TP488350",3,53232085,0.697390279426111,0.131153230615664,0.131153230610951,0.658884558372632,0.0933421713369477
"2345","PstI.TP900003",3,53586609,0.847561346614933,0.607815519131069,0.607815519121088,0.0767138533071556,0.16205797883122
"2456","PstI.TP951441",3,53917406,0.592611900422294,0.435956514062051,0.435956514065949,1.13535966049549,0.387829842336051
"1214","PstI.TP325811",3,54129392,0.0844587713224991,0.422427409267415,0.422427409255407,0.00264745943652518,0.113519578760444
"1215","PstI.TP325958",3,54129415,0.192456154333002,0.373226623429695,0.37322662343133,0.107737912481951,0.222378150050255
"1196","PstI.TP318422",3,54362877,0.533788036536969,0.592768461142664,0.592768461157091,0.716908222428302,0.345874267455392
"1659","PstI.TP550115",3,54367520,0,0,0,0,0
"1607","PstI.TP533617",3,54614431,0.451475426966223,0.364400092152851,0.364400092139509,0.191905842088684,0.303452437623254
"849","PstI.TP141051",3,54726050,0,0,0,0,0
"1553","PstI.TP508387",3,54826011,0.0390664766407225,0.0715272753228346,0.0715272753224762,1.41632196553287,0.425585336113881
"418","PstI.TP105605",3,54845915,0.63033165700409,1.2092619765213,1.20926197651331,0.291103842339559,0.524077587180966
"927","PstI.TP180781",3,54937150,0.222963440569397,0.626000292369801,0.626000292370709,0.122404854122037,0.607662829448679
"2516","PstI.TP982467",3,55023479,0.689112859679936,0.117788325899418,0.117788325896685,0.0311689384411512,0.00583378064107991
"1307","PstI.TP370692",3,55164432,0.0709534195968739,0.0529864966215488,0.0529864966199607,0.187323425021988,0.288988646779976
"2018","PstI.TP75872",3,55474631,0.102354083473849,0.131212544646644,0.131212544650969,0.309643300304536,0.304846682024994
"1232","PstI.TP336268",3,55896402,0.637945136911844,0.434401024603749,0.434401024593639,0.969440086853792,0.449340126833464
"1391","PstI.TP415065",3,55917740,0,0,0,0,0
"1272","PstI.TP352561",3,55923085,0,0,0,0,0
"555","PstI.TP114052",3,56021734,0,0,0,0,0
"1003","PstI.TP224318",3,56022652,0,0,0,0,0
"44","NsiI.TP268751",3,56723684,0.236815009762156,0.128481752726565,0.128481752726619,0.142232247319968,0.390390012598631
"1136","PstI.TP29613",3,56968925,0.304240231918445,0.201324896419141,0.201324896430751,1.32399532151161,0.645728686437717
"2273","PstI.TP868305",3,57307103,0.146072573408382,0.0242667786276481,0.0242667786212621,0.481229798539407,0.267841520662195
"2150","PstI.TP819138",3,57316499,0,0,0,0,0
"2020","PstI.TP759501",3,57715018,0,0,0,0,0
"1212","PstI.TP323959",3,57882705,0,0,0,0,0
"1436","PstI.TP43928",3,57930256,0,0,0,0,0
"392","PstI.TP1040438",3,58373947,0,0,0,0,0
"2524","PstI.TP985838",3,58380810,0.576781990290793,0.0550935021778253,0.0550935021842117,0.389827074892954,0.139510923625064
"2099","PstI.TP797083",3,58432596,0.381007068970961,1.54161877467059,1.54161877465434,0.471715901117311,0.573360576950582
"417","PstI.TP1055459",3,58609425,0.191000477133887,0.398108623369768,0.398108623365309,0.690339296234984,0.0618232405000858
"867","PstI.TP150005",3,58784404,0.292777789803566,0.421777522070143,0.421777522066887,0.044427197201977,0.067979910499493
"281","NsiI.TP800848",3,59007084,0.0432415968822243,0.241330334869932,0.24133033485716,0.0765209354200338,0.0301895089351763
"120","NsiI.TP44015",3,59016749,1.11756281024039,0.2285971024548,0.228597102445457,0.184098331387056,0.117570079112556
"260","NsiI.TP723406",3,59263477,0,0,0,0,0
"2559","PstI.TP998988",3,59275358,0,0,0,0,0
"700","PstI.TP1213036",3,59319881,0,0,0,0,0
"833","PstI.TP134761",3,59529523,0.107974163018856,0.259009377530136,0.259009377524429,0.105382589539333,0.0450782786976807
"2264","PstI.TP864618",3,59785501,0,0,0,0,0
"1741","PstI.TP612450",3,59785572,0.239836748803189,0.0118110930418251,0.0118110930427996,0.17631924927701,0.191159316829913
"2391","PstI.TP925435",3,59813964,0,0,0,0,0
"425","PstI.TP1063373",3,59855371,0,0,0,0,0
"383","PstI.TP1036003",3,59881138,0,0,0,0,0
"1389","PstI.TP41440",3,59899767,0.217708961866324,0.0686574734738457,0.0686574734798575,1.22245433681365,0.0756265739763048
"2304","PstI.TP884163",3,60121398,1.13076570829573,0.130343508162361,0.130343508161858,0.0408179439208181,0.203192486831713
"839","PstI.TP136422",3,60253262,0.0702893703221168,0.143650616536633,0.143650616532159,0.611598590089674,0.444764059031206
"1021","PstI.TP237442",3,60602220,0.680233557555826,0.620471241523946,0.620471241507134,0.640722000844466,0.166975117620825
"489","PstI.TP1102757",3,60738907,0.41236856378832,0.839881141798135,0.839881141782182,0.268137676129099,0.74664619191769
"2261","PstI.TP863565",3,60804522,0,0,0,0,0
"2287","PstI.TP875573",3,60804814,0.200944256217619,0.98906071676325,0.989060716750811,0.340599900501868,0.687862327789231
"1020","PstI.TP236690",3,60908020,0.322326879404353,0.374515768440166,0.374515768435309,0.130164701172948,0.552627612552999
"924","PstI.TP17994",3,60977256,0,0,0,0,0
"433","PstI.TP1066422",3,60988993,0.315264460520294,0.104856815909358,0.104856815901668,0.972656494764395,0.0554627255092226
"1875","PstI.TP694159",3,61030989,0.363924588352532,0.0853019891086261,0.0853019891085301,0.535588117501273,0.393504642058329
"2540","PstI.TP991622",3,61247052,0,0,0,0,0
"584","PstI.TP115576",3,61364669,0.725928018482203,0.133642628453062,0.133642628460148,0.00453157978272418,0.168890643164357
"353","PstI.TP1022061",3,61377198,0.336272117443801,0.640355845706017,0.640355845702426,0.335849150901925,0.367874403722071
"2262","PstI.TP863870",3,61525095,0.818399030211234,0.297682182773492,0.297682182775046,1.56002809469129,0.333519594857812
"296","NsiI.TP91904",3,61568869,0.308088792174317,0.665518100055656,0.66551810004849,0.0831040957214449,0.054519942402847
"1986","PstI.TP744473",3,61669976,1.21761111854353,1.61352391496991,1.6135239149822,0.204629679264445,1.0938013046576
"56","NsiI.TP317101",3,61771383,0.347150792739494,0.48378112547606,0.483781125479577,0.324765216375388,0.503344490619714
"408","PstI.TP1047233",3,61797601,0.504300633803469,0.0683520335584682,0.068352033552306,0.0292574453626489,0.418781745646973
"1503","PstI.TP47278",3,61828317,0.356385446996029,0.0293472503345671,0.0293472503297344,0.124181545028445,0.467558293040166
"2014","PstI.TP756650",3,61832560,0.383779555282287,0.797174331014713,0.797174331025874,0.192745829745453,0.055643245596855
"310","PstI.TP1002549",3,61933672,0.491701436977625,0.134199817394244,0.134199817393303,0.553558140302405,0.123374530634898
"685","PstI.TP1206334",3,61963148,0.354403772364566,0.203744596997286,0.203744597002069,0.469272218567091,0.219370190136265
"984","PstI.TP212330",3,61992139,0,0,0,0,0
"1736","PstI.TP606496",3,62018965,0.134824674091446,0.0189106201361992,0.0189106201291237,0.261386977849257,0.247307620194665
"261","NsiI.TP726681",3,62054481,0.38178223405856,0.742409943421797,0.742409943428622,0.175543263861704,0.814261613612447
"2255","PstI.TP861288",3,62118748,0,0,0,0,0
"610","PstI.TP116867",3,62167764,0.39237616241522,0.334189154559395,0.334189154552964,0.610691188460342,0.162642506770409
"484","PstI.TP1100260",3,62171188,0,0,0,0,0
"93","NsiI.TP394538",3,62312606,0,0,0,0,0
"751","PstI.TP1248247",3,62346879,0.281956275892847,1.00633542476928,1.0063354247632,0.0500457114391872,0.943875770414776
"957","PstI.TP197785",3,62421321,0.099183989307678,0.100589124372303,0.100589124382627,0.260341154957533,0.0615276729520252
"987","PstI.TP213377",3,62690207,0.586360631514846,0.596445139131747,0.596445139117202,0.578420473159866,1.12659327836992
"1352","PstI.TP396501",3,62733946,0.233612453906472,1.29852356278776,1.2985235627925,0.637522458729297,0.754626694240591
"1964","PstI.TP731868",3,62811145,0.575502285014232,1.3555297709241,1.35552977092205,0.0745278073720768,0.614611603447478
"1271","PstI.TP351473",3,62816493,0.82143750126324,1.06458144008722,1.06458144006744,0.128622436546975,0.278938700032913
"288","NsiI.TP814805",3,62875271,0,0,0,0,0
"188","NsiI.TP529124",3,63127607,0.129575436928495,0.410445958229602,0.410445958227213,1.30637915115859,0.916261093417048
"2359","PstI.TP907836",3,63143644,0.37453821632994,0.226798734391917,0.226798734379632,0.722977325913695,0.905441177143119
"2377","PstI.TP916840",3,63298133,0,0,0,0,0
"2317","PstI.TP888368",3,63337334,0.326367730167464,0.145485880137388,0.145485880131487,0.069586046124678,0.395949729380696
"1809","PstI.TP654237",3,63375812,0.36684158539592,0.385808658137486,0.385808658138507,0.585126063250677,0.305333213710107
"2106","PstI.TP798778",3,63375873,0,0,0,0,0
"1462","PstI.TP450478",3,63412067,0,0,0,0,0
"1511","PstI.TP478050",3,63462498,0.787427463323405,0.642224391525719,0.642224391539857,0.0455965328479527,1.00718569481655
"2477","PstI.TP965825",3,63530528,0.292225729024801,1.80708137174147,1.80708137176753,0.6929628705743,1.00932446090988
"12","NsiI.TP148399",3,63530653,0.117809022287809,0.00219881025118419,0.00219881024973636,0.567135896000472,0.0244967092944792
"717","PstI.TP1222662",3,63583875,0.220524653212132,0.331008441083637,0.331008441073878,0.401175967676615,0.0133975508294237
"1080","PstI.TP269566",3,63644939,0.254474879146918,0.472125425518594,0.47212542553105,0.535553995416105,0.33948354054838
"1318","PstI.TP374544",3,63699323,0,0,0,0,0
"431","PstI.TP106636",3,63699645,0,0,0,0,0
"1983","PstI.TP743016",3,63741878,0.0684601864962411,0.0244182448874528,0.0244182448848218,0.109176009008985,0.0664767579704337
"1324","PstI.TP378140",3,63771773,0.215181335039588,1.63936649468955,1.6393664947335,0.522960672344301,0.628233192589013
"2547","PstI.TP995236",3,63809440,0.065696149146654,0.597735264467256,0.597735264458423,0.339348625565849,1.36969726454305
"1480","PstI.TP458650",3,63973238,1.02397632584359,0.0918300534678459,0.0918300534728841,0.0827143931294427,0.451338523171705
"2135","PstI.TP811969",3,64051653,0.787736785704894,0.124405805595006,0.124405805585796,0.0883525030958327,0.280668321211034
"440","PstI.TP106875",3,64830008,0.245613373486323,0.615784193342091,0.615784193338936,0.141416346954891,0.0151293678830908
"1399","PstI.TP420029",3,64967488,0,0,0,0,0
"106","NsiI.TP425376",3,65120217,0,0,0,0,0
"419","PstI.TP1057926",3,65160984,0.253465083494194,0.394456824602197,0.394456824595807,0.860643664169676,0.00236976126971052
"1537","PstI.TP4963",3,65245788,0.431768282004889,0.46325704945788,0.463257049454398,1.6235726182188,0.143828856920615
"2098","PstI.TP796422",3,65263672,0,0,0,0,0
"563","PstI.TP1146858",3,65279133,0.355052238354143,0.00934430518606253,0.00934430518606253,0.163707243352607,0.249754325903278
"754","PstI.TP1248832",3,65713285,1.63561296268196,0.290174333005977,0.290174333010692,0.0431743521530105,0.265718708504635
"2169","PstI.TP827144",3,65732872,0.420670436963753,0.106221929538657,0.106221929535449,0.279993408919483,0.0312089576532674
"934","PstI.TP185010",3,65791497,0,0,0,0,0
"925","PstI.TP179992",3,65808212,0.511695456848649,0.42335747873091,0.423357478718577,0.123264266864392,0.13794000513101
"772","PstI.TP1257324",3,65916131,0,0,0,0,0
"2295","PstI.TP876849",3,66050191,0.188217042672873,0.0121887541058587,0.0121887540983625,0.242656735098376,0.229005009968285
"313","PstI.TP1004443",3,66051537,0,0,0,0,0
"2352","PstI.TP904259",3,66075604,0.304862978955031,1.02790120018059,1.02790120017358,0.117673619669769,0.943322114546747
"1579","PstI.TP523998",3,66128752,0,0,0,0,0
"1619","PstI.TP540206",3,66293725,0,0,0,0,0
"2290","PstI.TP8762",3,66427331,0.498046935615526,0.176235939627317,0.176235939618082,0.154343557710155,0.000300584306652273
"1962","PstI.TP731228",3,66513421,0,0,0,0,0
"1702","PstI.TP582861",3,66513476,0.0151562822166903,0.36124468973943,0.361244689732343,0.435728171059502,0.0948018403284262
"2251","PstI.TP858716",3,66525528,0.401516729560877,0.408393355253033,0.408393355266445,0.135020479910397,0.167145394436666
"1448","PstI.TP44472",3,66531786,0.202387679860661,0.49774104916263,0.497741049152237,0.0162290413426368,0.409156233667596
"1657","PstI.TP549811",3,66531825,0.576698548057475,0.330791406870567,0.330791406878973,0.898504253793736,0.33927559428498
"1876","PstI.TP694382",3,66532430,0,0,0,0,0
"1785","PstI.TP640318",3,66580470,0,0,0,0,0
"2493","PstI.TP972363",3,66704307,0,0,0,0,0
"2428","PstI.TP940999",3,66708999,0.236896769400997,1.71434997312481,1.71434997311801,0.712130190837525,1.38932981924643
"1343","PstI.TP391374",3,66712259,0.692031830420125,0.108339261057383,0.108339261065274,0.553889909101561,0.461917687954773
"811","PstI.TP1292760",3,66753576,0.120006850023825,1.71169123704452,1.71169123706871,0.0099210831576315,1.59817146488392
"994","PstI.TP217593",3,66787516,0.387188256269601,0.294653893532912,0.294653893524181,0.439420943618007,0.08157733171821
"1734","PstI.TP60635",3,66807545,0,0,0,0,0
"2267","PstI.TP865412",3,66830234,0,0,0,0,0
"926","PstI.TP180013",3,66851078,0,0,0,0,0
"2113","PstI.TP802166",3,66915037,0.0172575729613914,0.0925119527001249,0.0925119526963561,0.0107817298761894,0.331216176799086
"1947","PstI.TP724939",3,66915295,0,0,0,0,0
"1638","PstI.TP545135",3,66972327,0,0,0,0,0
"328","PstI.TP1010078",3,67023433,0.587737276715445,0.203654339536149,0.20365433953476,0.412837259037432,0.269040435921039
"1195","PstI.TP318338",3,67023794,0,0,0,0,0
"2419","PstI.TP937129",3,67175086,0,0,0,0,0
"34","NsiI.TP224257",3,67274437,0.235902547607622,0.444086983838645,0.444086983843179,0.00763061774382438,0.195300983677886
"1946","PstI.TP724829",3,67406291,0.183465737200818,0.182761312092064,0.182761312110637,0.268025939751232,0.191502865730788
"198","NsiI.TP555329",3,67453921,0.0370313892929881,0.124515957838804,0.124515957829518,0.269816502294344,0.332485419621124
"2037","PstI.TP770204",3,67523376,0.871794699892632,0.311019603991132,0.31101960398325,0.183307002201259,0.449026731072027
"1830","PstI.TP671157",3,67539833,0,0,0,0,0
"1092","PstI.TP273897",3,67574112,0,0,0,0,0
"948","PstI.TP195741",3,67699319,0.587292924857613,0.701352054543086,0.701352054541429,0.099813566594549,0.0668477622562715
"971","PstI.TP205616",3,67708245,0,0,0,0,0
"1286","PstI.TP360305",3,67764027,0.113326225960417,0.0740574333498033,0.0740574333556493,0.417735623817993,0.051044670448543
"199","NsiI.TP555948",3,67784264,0.456121041040744,0.173965486836179,0.173965486835121,0.315448791982974,0.228220415571101
"2473","PstI.TP963405",3,67810374,0,0,0,0,0
"882","PstI.TP157314",3,67817635,0.685792172096994,0.685045890569204,0.685045890562552,0.00040484524125124,0.497690518851167
"153","NsiI.TP476728",3,67867988,0.319624375332442,0.730086337352703,0.730086337326091,0.39852406667363,0.898420469806942
"2464","PstI.TP955356",3,67880743,0.0755877061182421,0.491943585512823,0.491943585493061,0.493545757790692,0.942740919759653
"959","PstI.TP198015",3,67910785,0.289820213464723,0.156909141640392,0.156909141652149,0.913741567406698,0.118512054264463
"1419","PstI.TP43035",3,67960309,0.350746113831412,0.463668181267238,0.463668181260291,0.0602571331394718,0.16652079952212
"1768","PstI.TP629786",3,68029217,0,0,0,0,0
"2499","PstI.TP975012",3,68051383,0.675675653274267,0.948126470769247,0.948126470757382,0.842358960498553,0.436105378204419
"1833","PstI.TP673057",3,68094426,1.00595083507113,0.0610687050839177,0.0610687050835102,0.0465272091789875,0.297174912828822
"1321","PstI.TP377456",3,68183917,0.312921920415745,1.07262435789786,1.0726243578975,0.0154129261245107,0.669350717298684
"1326","PstI.TP379031",3,68701578,1.00554576771904,0.522083710451386,0.522083710451658,0.104624162136733,0.549834400434303
"2343","PstI.TP899075",3,68837126,0,0,0,0,0
"2039","PstI.TP770506",3,68857417,0,0,0,0,0
"236","NsiI.TP642960",3,68906982,0,0,0,0,0
"973","PstI.TP207042",3,68906982,0.0155181981865089,0.147531256633022,0.147531256631959,0.212229391292286,0.103548571656482
"87","NsiI.TP381737",3,69008243,0,0,0,0,0
"723","PstI.TP1226997",3,69008840,1.27366489236783,0.524480996244264,0.524480996237561,0.0654031820473011,0.671615832615095
"174","NsiI.TP50689",3,69048183,0,0,0,0,0
"91","NsiI.TP39018",3,69197876,0.426530953808491,0.241030975988326,0.241030975993249,0.514966937705667,0.0403523320514151
"2045","PstI.TP772377",3,69256488,0,0,0,0,0
"2086","PstI.TP789647",3,69354547,0.329696700006679,2.22586987989967,2.22586987987569,0.874948076599732,2.5060759624645
"1118","PstI.TP288798",3,69828015,0.0482708430048416,0.0697451887484788,0.0697451887439494,0.908174352806812,0.190974714589653
