"","Name","Chromosome","Position","CmDW_g","Cml_cm","CmD_BI_mm","CmD_LI_mm","CmN.","Bcirc_cm","Yld_kg","SDW_kg","CCirc_cm","Lg","GS","FD","SRD","ADD","mc","Yld_1","Yld","AIL","CmDW.V","rrBLUP.CmDW_g","rrBLUP.Cml_cm","rrBLUP.CmD_BI_mm","rrBLUP.CmD_LI_mm","rrBLUP.CmN.","rrBLUP.Bcirc_cm","rrBLUP.Yld_kg","rrBLUP.SDW_kg","rrBLUP.CCirc_cm","rrBLUP.Lg","rrBLUP.GS","rrBLUP.FD","rrBLUP.SRD","rrBLUP.ADD","rrBLUP.mc","rrBLUP.Yld_1","rrBLUP.Yld"
"2491","PstI.TP377200",1,56910407,0.482444433132972,0.656609094685106,0.654194251051022,0.286048418337588,0.127984978629491,0.0435821279884182,0.167738157985673,0.191275049387654,0.171041813324103,1.43894387497107,0.198667828670409,0.0946515960919129,0.377350467308939,0.161046132905108,1.02532915786829,0.249506002197692,0.24950600219609,1.06840699080215,0.392932601120579,0.329272580221932,0.220491019383042,0.221720448770169,0.517549128557146,0.744757733128923,0.904519370906788,0.679613257141054,0.643761426420879,0.674463088117701,0.0363962068872522,0.63289573834859,0.804170993294224,0.419420383190367,0.690166487052875,0.0943345630411871,0.56298133661698,0.562981336619057
"1142","PstI.TP1041006",1,57001520,0.63375886994058,0.881286820488111,0.945638688230143,0.598922395790459,0.864076948881698,0.5522246990413,0.75594730966124,0.576961536094566,0.558914551741431,0.031388693429052,0.103856908462046,0.260095593926972,0.239297105546272,0.348075263245138,0.715593374356863,0.623393334943736,0.623393334958335,0.0314760539436435,0.661527590476529,0.232402679012588,0.131435650688854,0.113334285695793,0.25181268523918,0.136748651102639,0.280398251382286,0.175409330252838,0.264873471715756,0.276112105855741,0.930274907011687,0.787305148614439,0.549419925995748,0.576372026159244,0.448667629083426,0.192489314393452,0.238016280993821,0.23801628098582
"1760","PstI.TP1282088",1,57117988,0.00817657655009178,0.37093826647431,0.204194062511725,0.223161090481837,0.085744818412306,0.314419634119332,0.258279137802328,0.270747395849856,0.102605414597144,0.186770387164664,0.094738099002117,0.212218157411613,0.0882385619017097,0.942726984432693,0.0442444454362189,0.241620173368998,0.241620173373329,0.547039836780651,0.029372241468924,0.981348862590576,0.425658914841946,0.624893399609664,0.598189670674579,0.820833705931293,0.484819819882001,0.55172271184278,0.536108390297531,0.789577175166099,0.650473506800852,0.804010834216048,0.613453773972143,0.81613393842397,0.114096682133902,0.903140991931401,0.573297207864789,0.573297207859072
"3611","PstI.TP807213",1,57183105,0.56648328454755,0.658011224285112,0.713237221020901,0.618722895311058,0.979105165250753,0.157745353762215,0.634552610853862,0.490673570551293,0.384577308101483,0.192277128840146,0.322877199629973,0.884584720768075,1.08836171809857,0.900684546254314,1.34623460504747,0.619361316034717,0.619361316020906,0.23768480649967,0.579853561770039,0.271341808621572,0.21978030701127,0.19353645372903,0.240589741035733,0.104928831068731,0.695431960863951,0.23197831477717,0.323092167205592,0.412498802295263,0.642277740918719,0.47546964992776,0.130441348303961,0.0815902533913775,0.125694262389866,0.0450573239986421,0.240236329600081,0.240236329607721
"1470","PstI.TP1165736",1,57192298,0.314939943490266,0.226088848491616,0.087685513672727,0.146040200890114,0.472970895047911,0.650314039861191,0.0295037196802895,0.0599647777993925,0.192347806691657,0.00073848906708695,0.0281642649254667,0.139927003363557,0.387432877436303,0.845775802573773,0.586519997331783,0.0646342978913846,0.0646342978893289,0.00711419776103239,0.199295558104896,0.48423932609801,0.594170590041033,0.81717389854572,0.714430191090786,0.336534122002119,0.223710289661956,0.934321365872304,0.871034229808978,0.642173224008932,0.998301011001428,0.93720745618291,0.724557734205295,0.409795441023602,0.142634373020876,0.259107511110836,0.86171906611238,0.861719066116459
"2162","PstI.TP264010",1,57283338,0.297788359989995,0.0783573510609457,0.096061627434447,0.218735051050055,0.250667670081477,1.77170711316305,0.233808343514278,0.110255645490802,0.088132261860532,0.236174515616192,0.0269902450078806,0.322394238837051,0.472399088214192,0.0646318969605437,0.0402200932801626,0.124443889868009,0.1244438898656,0.116239446943066,0.267603248707428,0.503746034062959,0.834915740770846,0.801564311407966,0.604317191220741,0.561477464300762,0.0169158134420961,0.58370263855106,0.775790316719336,0.816333723807024,0.580531091739962,0.939744418584253,0.475998694018376,0.336977506055941,0.861723830008048,0.91154876440113,0.750855057090575,0.750855057094739
"2672","PstI.TP445858",1,57330069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4108","PstI.TP96755",1,57367730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"511","NsiI.TP459313",1,57397568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4114","PstI.TP968463",1,57418406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"927","NsiI.TP758763",1,57499558,1.98488841590943,1.79525305038863,1.60553778894828,1.18107984117341,1.33246893413942,0.312262935795277,1.48685782196916,1.56481087230531,1.46310657315065,0.125176425085132,2.9817830006402,0.0259500843865287,0.971052953567726,1.11063334545934,0.734223828847101,1.54083020453072,1.54083020451279,0.615400786217219,1.5654293115564,0.0103540816185513,0.0160231149971543,0.0248006013264487,0.0659052723131717,0.0465083643241094,0.487233414067045,0.0325943389911148,0.0272388725536207,0.0344265439810405,0.749589638847503,0.00104283836332355,0.941997858775595,0.106892453720543,0.077511591579701,0.184406477096501,0.0287852360686804,0.0287852360698689
"922","NsiI.TP755202",1,57718474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"513","NsiI.TP46196",1,57778864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"567","NsiI.TP489836",1,57849492,0.0226484380479382,0.0437954491286796,0.192344411190247,0.32967771357096,0.749858786838529,0.999965758964483,0.0167281220620654,0.0372698583842366,0.327524233741488,0.345985718847851,0.063640771099978,0.0824980694051103,0.226969426578591,0.44337073511655,0.162504580030535,0.0150889464173388,0.0150889464224771,0.825245299341795,0.0455530770790277,0.949186520119003,0.904075189064601,0.642178244815557,0.468082372582442,0.177885772106586,0.100007884600613,0.962214457378074,0.917762147668703,0.470409156044212,0.450831529246985,0.863692660182869,0.826993184841369,0.592967066749567,0.360270966710998,0.687852658238306,0.965853045561931,0.965853045550503
"3933","PstI.TP9065",1,57881166,0.0682940788525784,0.0909221230983445,0.162272288946237,0.27316926819616,0.273013632235443,0.3332259186551,0.22264868470929,0.198508382528463,0.202466605865405,0.931161666053559,0.0362893259324844,0.239414208264529,0.0661913675231791,0.07429217129882,0.478650771504825,0.222463721902314,0.222463721905541,0.681455957442447,0.144961984351447,0.854487907646573,0.811106490964211,0.688220668391341,0.533127066355785,0.533318154697534,0.464273698642964,0.598895866002437,0.633128141279507,0.627383935459758,0.117175909721048,0.919836574687987,0.576216634748541,0.85863508916433,0.842767595715818,0.332161450621473,0.599150985644124,0.599150985639672
"3311","PstI.TP708344",1,57964831,0.117927946153267,0.64810456598973,0.0612390636576664,0.136156718525769,0.427223835893012,0.3654050821768,0.122252275155585,0.0731431974623344,0.111288398231902,0.190704047833344,0.0886422494067031,0.0109270286478159,0.223673610653167,0.0400357156738673,0.0782713834506368,0.110849520867665,0.110849520861785,1.28524559836815,0.0348114599735026,0.762205457129506,0.22485131614446,0.868482229120603,0.730875293883348,0.37391782091,0.431116771023455,0.754653733277004,0.84500018209268,0.773947678285277,0.64460838751636,0.81537567412994,0.975153471918899,0.597484150680439,0.911935840147499,0.835081026811593,0.774730188345431,0.77473018835592
"3357","PstI.TP720409",1,58165134,0.0100643562370615,0.102618318727553,0.0937192665094266,0.531997007520152,0.104070933731666,0.154221787736018,0.150283450522147,0.0980810024203053,0.00641923321485747,0.0609234183633172,0.117210941441579,0.190891665251941,0.486505370142545,0.00374453074604014,0.552940615794081,0.0868654627183455,0.0868654627187571,0.0185256690723637,0.16495223660073,0.977092419091382,0.7895537149199,0.805899216392163,0.293766989372843,0.786917251253554,0.701097167080326,0.707483880906009,0.797845863195808,0.98532786955018,0.869113671572954,0.76346487051203,0.644329973566434,0.326208016738642,0.991414963035101,0.279936407063489,0.818718374329947,0.818718374329171
"2276","PstI.TP306310",1,58165810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3901","PstI.TP894259",1,58263461,0.10422216525508,0.129195744855685,0.0229076864058725,0.012899319628222,0.0531759366359242,0.360762364523774,0.0580263896159737,0.116028376638099,0.139716132962163,0.202843130368399,2.05394275613257,0.792102551168018,0.0574353015904315,0.405389194095627,1.12865067733233,0.127079648146103,0.127079648137492,0.147851071777922,0.0592310514199726,0.786643275917441,0.742684320375152,0.948620080467142,0.970734981919245,0.884757114084543,0.435750240497586,0.874930609034337,0.765546584751153,0.724909626493697,0.62684024203839,0.00883196305858952,0.161397739883892,0.876122226988075,0.393197552543523,0.0743617022169844,0.746311874772777,0.746311874787574
"117","NsiI.TP20336",1,58285925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"255","NsiI.TP326794",1,58346265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3059","PstI.TP607895",1,58398018,0.0389724988387761,0.0662989119083328,0.0109966972972917,0.103242771444572,0.138013460987654,0.292230063182763,0.185821593446898,0.145451999400426,0.560427268071096,0.172853006909582,0.37747462905496,0.127571886454319,0.448233344894231,0.314483451920672,0.120811361663675,0.190047760693912,0.19004776069319,0.2186144272129,0.0244277649545955,0.914171128394097,0.858422491596841,0.97499705230195,0.788419266536431,0.727757247300779,0.510234636646067,0.651896135564171,0.715398459453304,0.275152036752718,0.671656145950641,0.41930049098382,0.745466468717645,0.356259664931031,0.484748582822614,0.757161701198863,0.645583228366355,0.645583228367428
"618","NsiI.TP509280",1,58994548,0.255919326984857,0.410999407650867,0.0577232267046491,0.0249703635304937,0.0701653679199679,0.506616283308612,1.11713203545013,1.28333808240321,0.860824433056162,0.640317580038512,0.1769571135568,1.70365284224494,1.21165808963581,0.0696938201726264,0.180457725470958,1.12936173997685,1.12936173996691,0.578900691370293,0.0811187295315215,0.554728747848621,0.388150895402601,0.875541574915833,0.944125301663628,0.850814008910913,0.311446687892472,0.0763603595335849,0.0520789137927573,0.137776632915211,0.228919305655225,0.665338854960037,0.019785505828878,0.0614245396565981,0.851738306436686,0.6599974757534,0.0742400507382814,0.0742400507399811
"4130","PstI.TP975092",1,59040624,0.363770513594401,0.120388582824898,0.148162725483111,0.451494824652346,0.875837500986823,1.42071043923127,0.142335355668887,0.1292495824471,0.092602654904977,0.469055554080816,0.28113211614137,0.108890982182026,0.0358884959812516,0.0533818234095364,0.150208064328035,0.072188316376969,0.0721883163732435,0.87266018404563,0.414265139313544,0.432742436917087,0.757899145077811,0.71094707949803,0.353594234744045,0.133095232433226,0.0379567973134642,0.72055086576194,0.742592258747807,0.807973924406539,0.33958183118388,0.523441177025082,0.778231880470368,0.92068592521194,0.884337775079214,0.707606698829455,0.846860123700941,0.846860123708206
"2935","PstI.TP546331",1,59140499,0.309224253806448,0.187188706467488,0.410987790605906,0.150794034381926,0.129724484760763,0.283267912617643,0.306486151325914,0.422857729406726,0.178439085884568,0.14411299466441,0.645618985551849,0.532276424455319,0.136804694248611,0.13181342932253,0.0661704650153786,0.306823299477826,0.306823299478522,0.19204861746428,0.331850414940874,0.490654454691775,0.649847262100419,0.38816127828081,0.706652607181309,0.741780675709058,0.52087328961734,0.493757662819815,0.377695900116886,0.663072343631964,0.717607559967698,0.226141888410174,0.293578045982078,0.729785626986937,0.738221298094585,0.858676416096427,0.493374501414341,0.493374501413551
"2804","PstI.TP502131",1,59426545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2718","PstI.TP460627",1,59468543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3642","PstI.TP816116",1,59685970,0.0288168347262192,0.0495513161981427,0.0741976593667248,0.108251086490043,0.10758689320335,0.15288544366292,0.0836523768349475,0.0218680304256263,0.00802147737419271,0.342252253102297,0.21495492391477,0.790060666210622,0.0039445292329711,0.321175479086812,0.639701722699665,0.0206663553988805,0.0206663554022147,0.0994401761479468,0.00920738992800581,0.93580026809004,0.892172194370678,0.842951020246147,0.779379383603472,0.780572248402321,0.703257797748255,0.824798045544455,0.950893698944359,0.981699393366581,0.454723864243543,0.609600165285675,0.162158356396872,0.990958508136087,0.47733636428988,0.22924415814132,0.953528426235978,0.953528426228658
"4111","PstI.TP96778",1,59686732,0.054159420012161,0.468829472834947,0.188263577121187,0.0584693498124252,0.115190984392403,0.781844701343662,0.253233663874937,0.236997062229111,0.134122033205259,0.282476122767704,0.240633367882943,0.679142305226366,0.132033577722066,0.188584712182437,1.14073571847245,0.281390486914688,0.281390486911883,1.13482754720885,0.00547410636108445,0.882755800576755,0.339758653761805,0.648240891069169,0.874038675400661,0.767024110337956,0.165255262618778,0.558169801302234,0.579432615966698,0.7343075047489,0.521823792988076,0.574601336907707,0.209342639065438,0.737847180854062,0.647761732479465,0.0723209765072259,0.523129863650857,0.523129863654237
"1226","PstI.TP1072427",1,59994659,0.406258248627315,0.29673831422202,0.2196850223106,0.437849075145721,0.703491234595309,0.0986093807528253,0.396519892741023,0.440873745072678,0.806545336943267,0.948677923234849,1.08048757212019,0.496976164573273,0.739904525980276,0.437297613597914,0.00406426972970998,0.389965002581703,0.389965002580341,0.39646794703267,0.354586703931078,0.392411522640369,0.504965474764024,0.602996758719996,0.364880727267472,0.197928696896182,0.796875765386467,0.401310115940665,0.362348322370504,0.156118605386315,0.112543930064893,0.0830830493615506,0.318437228514734,0.182010094026174,0.365344342406327,0.990685325968871,0.407413107676596,0.407413107677874
"485","NsiI.TP45219",1,60042018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3503","PstI.TP773822",1,60097008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2706","PstI.TP457393",1,60097068,2.48086358862366,1.47317334718609,1.25721502856524,2.61658714010038,2.98701340449014,1.76805496941482,2.68832120235838,2.8668733655333,2.45491662483921,0.936197236426295,0.995638764487978,0.268898608072274,0.699484335497,0.879849441617804,0.123294598801046,2.97351181037122,2.97351181036851,1.01152067916032,2.30653371103549,0.0033047332601228,0.033637727871365,0.0553076201455932,0.0024177581721349,0.00103035431808625,0.0170586646082623,0.00204964570882698,0.00135870957038409,0.0035081921720097,0.115825121266756,0.101009270712859,0.538395463556306,0.199763281946401,0.131871382244088,0.7528447067055,0.00106288967825184,0.00106288967825847
"1536","PstI.TP1185674",1,60148122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"271","NsiI.TP337751",1,60167980,0.148773291569782,0.12400908386241,0.208793629068484,0.255042748003499,0.15211838961885,0.263775892212168,0.260962317818265,0.300605674897197,0.0155698339139934,0.557640546509073,0.181632098060106,0.464155843264619,0.0977419559562115,2.22024422175939,0.610995826270439,0.278625636355108,0.278625636344878,0.347149634244537,0.171495519269271,0.709948275219416,0.751607172962945,0.61831014305504,0.555849541798259,0.704500994287461,0.544783703558472,0.548324539019603,0.500488756063052,0.964784163457482,0.276923271422458,0.658215192135904,0.343434686865849,0.798468971357781,0.00602220837138845,0.244908677835555,0.526470890941333,0.526470890953735
"1003","NsiI.TP94007",1,60313546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"2283","PstI.TP308061",1,60402946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1284","PstI.TP110030",1,60421130,0.360640692284766,1.07492215890781,0.388393666791524,0.47990010171101,0.242979204045809,1.39313010298996,0.526193798823299,0.587295085331436,0.00232862432460899,0.563271994807367,0.166533651536839,0.354600567100959,0.0645311711781313,0.218747682571101,0.535360580755619,0.666001848072496,0.66600184807555,0.230103680279246,0.287506809802441,0.435872337685535,0.0841545963240684,0.408889852963308,0.331207298451617,0.57150600226961,0.0404454709753141,0.29771875978859,0.258645492768105,0.994652493433643,0.273355618793421,0.681500766234705,0.441976758982742,0.861923712523001,0.604299614818949,0.291500577335872,0.215773522722709,0.215773522721192
"2087","PstI.TP238883",1,60897822,0.0800934795085799,0.0620362001730664,0.200588602476563,0.104681946744244,0.203233346726677,0.0308444024388219,0.341348224266066,0.392056763024329,0.200954414134604,0.525460927398346,1.85897149154277,0.140792763829358,0.10794051580395,0.15639104715694,0.414494043691511,0.317645422377841,0.317645422387905,0.222947065243579,0.12406775630225,0.831584757773058,0.866889614048039,0.630102782620422,0.785810908377562,0.626277275040779,0.931441529421485,0.455671404809568,0.405455538259497,0.62957226265199,0.298221583982177,0.0138365720360622,0.723114776414804,0.779936929159118,0.697603985069568,0.385040095431555,0.481232087705515,0.481232087694363
"1064","PstI.TP1014707",1,60949616,0.248852359928848,0.762347852740712,0.0104764187394709,0.0220859886789603,0.371321347027393,0.576586164253001,1.1468869230342,1.24892053251575,1.50168173646892,0.239002302893116,0.35415469243713,0.0234624403255472,0.620543326242386,0.359558420183768,0.254687138126335,1.00982501300507,1.00982501302571,0.375172939046459,0.0218394357197526,0.563829299177173,0.172843139930118,0.976165784703352,0.950416596103402,0.425283617056447,0.265102507606434,0.0713038659361533,0.0563740800043949,0.0315005592035411,0.576763405034266,0.442430753776867,0.947409117019605,0.239583372379677,0.436959896388541,0.556304870023874,0.0977631051103374,0.0977631051056896
"1426","PstI.TP1152227",1,60999485,0.003744567624535,0.389250903582418,0.0289736442311548,0.470286945420852,0.103462605632592,0.186328689001861,0.0691507170214367,0.0701962328381754,0.076262069052481,0.0811454469247932,0.318838838143965,0.0657584122330704,0.512214144052322,0.217056859512426,0.416317209145287,0.0794602812237267,0.0794602812154537,0.526096692099523,0.151779396299026,0.991414878848238,0.408083557389297,0.935462442273393,0.33862035024375,0.788020280002275,0.651135405857609,0.852804106572046,0.850753544473157,0.838953578704319,0.829572893771761,0.479911505423732,0.859491503379462,0.307458041173077,0.606656898522596,0.383427087643796,0.832798086769543,0.832798086785407
