"","SNP","Chromosome","Position","P.value","maf","nobs","Rsquare.of.Model.without.SNP","Rsquare.of.Model.with.SNP","FDR_Adjusted_P.values","effect","Adj.P.P.value","Ind.SNP","Method","PS","Software","Trait.name"
"2050","PstI.TP230121",11,1899,0.0000679705671940092,0.0956125671365873,114,NA,NA,0.0143801601594164,NA,0.0143801601594164,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2051","PstI.TP210602",11,1724,0.000071236969068411,0.0736506327253186,114,NA,NA,0.0149506451723256,NA,0.0149506451723256,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2052","NsiI.TP151604",11,10807,0.0000768784245208573,0.116741327621959,114,NA,NA,0.0160065761022236,NA,0.0160065761022236,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2053","NsiI.TP503099",11,15282,0.0000800552803836719,0.0519114254166356,114,NA,NA,0.0165367734298051,NA,0.0165367734298051,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2054","PstI.TP31197",1,78757795,0.000083195291578814,0.060110383084558,114,NA,NA,0.0170511349943641,NA,0.0170511349943641,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2055","GFSSContig10391_197",1,70404542,0.0000846531974132151,0.184838400872558,114,NA,NA,0.0172154417126999,NA,0.0172154417126999,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2056","PstI.TP932567",9,9361407,0.0000877695760102625,0.0537022367466805,114,NA,NA,0.017711900438871,NA,0.017711900438871,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2057","NsiI.TP545563",2,63124650,0.0000893785890900481,0.0734727871345185,114,NA,NA,0.0178519551025106,NA,0.0178519551025106,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2058","PstI.TP1031122",7,1303332,0.0000898245815937867,0.0758650100683176,114,NA,NA,0.0178519551025106,NA,0.0178519551025106,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2059","PstI.TP90015",8,60529365,0.0000905851879834417,0.235294117647059,114,NA,NA,0.0178677580568241,NA,0.0178677580568241,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2060","PstI.TP211841",11,1731,0.0000917188099766287,0.360919562014463,114,NA,NA,0.0179563526934842,NA,0.0179563526934842,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2061","NsiI.TP576104",11,16280,0.0000936934539398964,0.0775638759359977,114,NA,NA,0.0182070671900685,NA,0.0182070671900685,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2062","NsiI.TP668449",11,17325,0.0000956298023374527,0.450284228527147,114,NA,NA,0.0184467076067701,NA,0.0184467076067701,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2063","NsiI.TP132857",8,12304649,0.0000963344586809125,0.226261823255989,114,NA,NA,0.0184469940805479,NA,0.0184469940805479,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2064","PstI.TP1066171",11,7428,0.0000973271538758531,0.144282907136541,114,NA,NA,0.0185020330056459,NA,0.0185020330056459,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2065","PstI.TP936850",3,73106932,0.000100786585279452,0.147030142283245,114,NA,NA,0.0189612546082372,NA,0.0189612546082371,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2066","PstI.TP839994",2,77582128,0.000101188367963452,0.207207314138881,114,NA,NA,0.0189612546082372,NA,0.0189612546082371,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2067","NsiI.TP513128",11,15466,0.000114717058524684,0.272588953293982,114,NA,NA,0.0210876394449864,NA,0.0210876394449865,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2068","PstI.TP484104",11,3672,0.00011513852013331,0.102908310475642,114,NA,NA,0.0210876394449864,NA,0.0210876394449865,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2069","NsiI.TP429732",11,14030,0.000115559229918225,0.0797065793971395,114,NA,NA,0.0210876394449864,NA,0.0210876394449865,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2070","NsiI.TP330540",11,12780,0.000116344152550618,0.0517742160206232,114,NA,NA,0.0210876394449864,NA,0.0210876394449865,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2071","PstI.TP273969",11,2227,0.000116555146737937,0.307278313368204,114,NA,NA,0.0210876394449864,NA,0.0210876394449865,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2072","PstI.TP1210595",3,60504444,0.000119270078413691,0.089133592937287,114,NA,NA,0.0214310358705807,NA,0.0214310358705806,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2073","NsiI.TP610903",11,16674,0.000122921855240482,0.133076072156446,114,NA,NA,0.0219369520433933,NA,0.0219369520433932,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2074","PstI.TP323449",11,2565,0.000132536883865404,0.375589802117335,114,NA,NA,0.0234930581846285,NA,0.0234930581846284,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2075","NsiI.TP771656",11,18637,0.000140803118944126,0.0649508141480957,114,NA,NA,0.0247907988079208,NA,0.0247907988079208,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2076","NsiI.TP507755",10,56991253,0.000142864610197904,0.148893980201675,114,NA,NA,0.0249860678928787,NA,0.0249860678928788,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2077","NsiI.TP523581",11,15594,0.000149551489858495,0.0613556780219709,114,NA,NA,0.0259823429466739,NA,0.0259823429466739,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2078","PstI.TP1151240",11,8081,0.000151353398266423,0.133661082813972,114,NA,NA,0.0260977436592996,NA,0.0260977436592995,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2079","PstI.TP847211",7,64315939,0.000152713722362916,0.0714669714954042,114,NA,NA,0.0260977436592996,NA,0.0260977436592995,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2080","PstI.TP377610",1,9851445,0.000153200141935356,0.0605384036077127,114,NA,NA,0.0260977436592996,NA,0.0260977436592995,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2081","PstI.TP504045",11,3810,0.000158506756634737,0.194140796712096,114,NA,NA,0.0268275242164884,NA,0.0268275242164883,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2082","NsiI.TP552744",11,15957,0.000159656455653955,0.0984228296338238,114,NA,NA,0.0268488939591401,NA,0.0268488939591401,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2083","NsiI.TP453307",4,59001286,0.000161917051040412,0.0874761720427635,114,NA,NA,0.0270556173056953,NA,0.0270556173056953,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2084","PstI.TP393396",11,3065,0.000164088266351787,0.11437908496732,114,NA,NA,0.0272448834143847,NA,0.0272448834143847,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2085","PstI.TP118616",2,59730365,0.000169193145551292,0.0743862941328801,114,NA,NA,0.0279158049081295,NA,0.0279158049081295,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2086","NsiI.TP774957",11,18666,0.000170405822058749,0.101737348873986,114,NA,NA,0.0279401645993077,NA,0.0279401645993076,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2087","PstI.TP1243013",11,8761,0.000173704500913023,0.270450039905588,114,NA,NA,0.0283041234593307,NA,0.0283041234593307,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2088","PstI.TP349797",9,55168888,0.000178908623502036,0.0891312026812953,114,NA,NA,0.0289721532651384,NA,0.0289721532651383,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2089","NsiI.TP162883",1,12569712,0.0001828652702152,0.0888211705761364,114,NA,NA,0.0294312116492365,NA,0.0294312116492365,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2090","PstI.TP329796",3,72330956,0.00018546725455455,0.111111111111111,114,NA,NA,0.0296295077161834,NA,0.0296295077161835,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2091","PstI.TP264010",1,57283338,0.000186356208476415,0.109497318602352,114,NA,NA,0.0296295077161834,NA,0.0296295077161835,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2092","PstI.TP357928",11,2829,0.000196611549896867,0.157112038706994,114,NA,NA,0.0309565039337997,NA,0.0309565039337997,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2093","PstI.TP170602",5,61247827,0.000197062444039969,0.0695715691646224,114,NA,NA,0.0309565039337997,NA,0.0309565039337997,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2094","NsiI.TP436368",11,14179,0.000201195352565665,0.0821494569825328,114,NA,NA,0.031417612376236,NA,0.031417612376236,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2095","NsiI.TP593280",3,67614075,0.000202635404423053,0.0652880720852559,114,NA,NA,0.0314552497019785,NA,0.0314552497019785,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2096","NsiI.TP76368",11,9997,0.000204062232189423,0.0521775469065655,114,NA,NA,0.0314904035250431,NA,0.0314904035250431,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2097","PstI.TP96607",9,7134017,0.000205870083710056,0.0798795058565779,114,NA,NA,0.0315836010295299,NA,0.0315836010295299,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2098","NsiI.TP450498",11,14463,0.000210604031945359,0.298047517520907,114,NA,NA,0.032122012639852,NA,0.032122012639852,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2099","PstI.TP6534",4,64452246,0.000226854123470314,0.222222222222222,114,NA,NA,0.0344005264457817,NA,0.0344005264457816,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2100","NsiI.TP388888",1,25587993,0.000229118469096414,0.0808214344481712,114,NA,NA,0.0345442179211226,NA,0.0345442179211226,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2101","PstI.TP116169",4,62823977,0.000230446448632257,0.100302242032035,114,NA,NA,0.0345458979052493,NA,0.0345458979052493,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2102","NsiI.TP337305",11,12848,0.000234013650351663,0.0804986116306773,114,NA,NA,0.0348813301325314,NA,0.0348813301325314,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2103","PstI.TP489365",2,77061474,0.000236557612903137,0.0568747785446733,114,NA,NA,0.0350613130898355,NA,0.0350613130898356,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2104","NsiI.TP10202",11,9233,0.000239660752648431,0.166883498840421,114,NA,NA,0.0353216864324659,NA,0.0353216864324659,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2105","PstI.TP460772",4,65508906,0.000248869167271652,0.326797385620915,114,NA,NA,0.036473931476003,NA,0.0364739314760029,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2106","PstI.TP1206996",11,8508,0.000255100646180056,0.489160336708117,114,NA,NA,0.037179501954931,NA,0.037179501954931,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2107","PstI.TP1021581",11,7088,0.000262168578302336,0.0561100272382357,114,NA,NA,0.0379985109568148,NA,0.0379985109568148,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2108","PstI.TP750814",1,7812784,0.000268261006730806,0.161795160745367,114,NA,NA,0.0386679079701976,NA,0.0386679079701976,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2109","PstI.TP1130306",2,14438079,0.000271020330908833,0.0526348750882144,114,NA,NA,0.0388521713719253,NA,0.0388521713719253,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2110","NsiI.TP694884",3,6382094,0.000275702055224765,0.176099125587892,114,NA,NA,0.0393085201998179,NA,0.0393085201998179,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2111","NsiI.TP807638",11,19003,0.000279302708069619,0.190378450093767,114,NA,NA,0.0396066337486399,NA,0.0396066337486399,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2112","PstI.TP408698",1,73181067,0.000281283615532181,0.484925727847852,114,NA,NA,0.0396730880100604,NA,0.0396730880100604,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2113","PstI.TP306856",1,75848833,0.00028752699825683,0.410406165009822,114,NA,NA,0.0403368089426186,NA,0.0403368089426186,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2114","PstI.TP110242",2,61430624,0.000292889584072301,0.0577662137754813,114,NA,NA,0.0408705603646423,NA,0.0408705603646423,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2115","PstI.TP196308",7,63372153,0.000305237006707421,0.0948768955279216,114,NA,NA,0.042368188539484,NA,0.042368188539484,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2116","PstI.TP203172",2,65178529,0.000307741059485059,0.0686274509803921,114,NA,NA,0.0424909418659528,NA,0.0424909418659528,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2117","PstI.TP132940",3,8690384,0.000313448543442385,0.0611972581313088,114,NA,NA,0.0430524036055892,NA,0.0430524036055892,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2118","NsiI.TP137100",3,10611582,0.000316527730665314,0.0946244442960895,114,NA,NA,0.0432488983660097,NA,0.0432488983660096,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2119","PstI.TP550121",3,54367525,0.000320387143411954,0.0695901622325276,114,NA,NA,0.0435494109858507,NA,0.0435494109858508,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2120","PstI.TP299731",11,2368,0.000324174357772495,0.0565866723158308,114,NA,NA,0.0436394836202817,NA,0.0436394836202817,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2121","PstI.TP1069729",11,7448,0.000324376736523402,0.491170815131733,114,NA,NA,0.0436394836202817,NA,0.0436394836202817,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2122","NsiI.TP438013",8,5323037,0.000329507907338444,0.29099501086293,114,NA,NA,0.0440795989304828,NA,0.0440795989304828,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2123","NsiI.TP601716",6,58162144,0.000331547272738057,0.0674196054422574,114,NA,NA,0.0440795989304828,NA,0.0440795989304828,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2124","NsiI.TP432827",11,14094,0.000332688899452451,0.186128106904808,114,NA,NA,0.0440795989304828,NA,0.0440795989304828,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2125","PstI.TP787868",4,67183742,0.000335478040947021,0.469593582295198,114,NA,NA,0.0441753367323813,NA,0.0441753367323813,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2126","PstI.TP1182890",11,8342,0.000336779269134568,0.0687579517978528,114,NA,NA,0.0441753367323813,NA,0.0441753367323813,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2127","PstI.TP166590",2,68259502,0.000341639464593406,0.150173700601869,114,NA,NA,0.0445898990753403,NA,0.0445898990753404,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2128","NsiI.TP404218",11,13565,0.00034988249513514,0.168353406503653,114,NA,NA,0.0454396899870062,NA,0.0454396899870063,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2129","NsiI.TP760301",11,18470,0.000359410943605691,0.0555555555555556,114,NA,NA,0.0464472250963138,NA,0.0464472250963138,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2130","NsiI.TP38876",4,62961181,0.000368335743213061,0.0504615230511358,114,NA,NA,0.0473672543502521,NA,0.0473672543502522,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2131","PstI.TP1000323",7,57848687,0.000373879120066026,0.0988834470114852,114,NA,NA,0.0478455845649372,NA,0.0478455845649372,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2132","PstI.TP1279985",11,9017,0.000386104403484082,0.0522007395970687,114,NA,NA,0.0491702083543758,NA,0.0491702083543758,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","GS"
"2133","PstI.TP1165702",11,8193,0.00000000212838108752798,0.0816993464052288,106,NA,NA,0.0000558359494502089,NA,0.000055835949450209,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2134","PstI.TP1204787",11,8502,0.000000277779604828066,0.104141543299218,106,NA,NA,0.00364363507652975,NA,0.00364363507652974,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2135","NsiI.TP491655",2,61080220,0.000000823974891515404,0.111514847321155,106,NA,NA,0.00720538576800503,NA,0.00720538576800504,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2136","PstI.TP318338",3,67023794,0.00000169456855792871,0.380904448088765,106,NA,NA,0.00900242534547103,NA,0.00900242534547103,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2137","NsiI.TP678341",2,22203749,0.00000213470464095559,0.261437908496732,106,NA,NA,0.00900242534547103,NA,0.00900242534547103,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2138","NsiI.TP152677",3,602439,0.00000221880952760327,0.120915032679739,106,NA,NA,0.00900242534547103,NA,0.00900242534547103,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2139","NsiI.TP689875",11,17622,0.00000243058311017074,0.448546320993532,106,NA,NA,0.00900242534547103,NA,0.00900242534547103,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2140","PstI.TP350264",8,2905610,0.00000274526960294916,0.191475843907024,106,NA,NA,0.00900242534547103,NA,0.00900242534547103,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2141","PstI.TP248137",11,2017,0.00000351931959002064,0.149222996058172,106,NA,NA,0.0102584255694002,NA,0.0102584255694002,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2142","NsiI.TP318460",11,12617,0.00000439149368556412,0.130794603708396,106,NA,NA,0.0104090047437682,NA,0.0104090047437682,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2143","PstI.TP77040",4,1147463,0.00000462109008197982,0.438622778454013,106,NA,NA,0.0104090047437682,NA,0.0104090047437682,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2144","NsiI.TP370740",6,61057670,0.00000480169505777236,0.411767732033199,106,NA,NA,0.0104090047437682,NA,0.0104090047437682,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2145","NsiI.TP469911",1,72682614,0.00000515807965498919,0.175570492412385,106,NA,NA,0.0104090047437682,NA,0.0104090047437682,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2146","NsiI.TP783302",10,3253711,0.0000066976321418445,0.177793366890225,106,NA,NA,0.0125504058292249,NA,0.0125504058292249,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2147","PstI.TP26581",6,60674367,0.00000857459041326926,0.430255032705512,106,NA,NA,0.0142528593007123,NA,0.0142528593007123,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2148","NsiI.TP13900",11,9274,0.00000869275553904846,0.114913801402652,106,NA,NA,0.0142528593007123,NA,0.0142528593007123,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2149","NsiI.TP476261",1,6164220,0.00000998003900097191,0.127596616241401,106,NA,NA,0.0147926222662019,NA,0.014792622266202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2150","NsiI.TP486649",1,2601704,0.00001022040634338,0.1056693029407,106,NA,NA,0.0147926222662019,NA,0.014792622266202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2151","PstI.TP6170",6,56702797,0.0000107135710550369,0.350268235854705,106,NA,NA,0.0147926222662019,NA,0.014792622266202,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2152","PstI.TP195926",10,51681294,0.0000130571347347351,0.38724578144861,106,NA,NA,0.0164697930041904,NA,0.0164697930041905,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2153","PstI.TP1231136",3,52841481,0.0000131838702861935,0.240853969876429,106,NA,NA,0.0164697930041904,NA,0.0164697930041905,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2154","NsiI.TP652320",10,54138549,0.0000143427892870434,0.10624418832576,106,NA,NA,0.0171031242798317,NA,0.0171031242798317,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2155","PstI.TP175806",11,1446,0.0000159456052985622,0.380806360497827,106,NA,NA,0.0181876960609775,NA,0.0181876960609774,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2156","PstI.TP14467",10,3103147,0.0000168395321808413,0.366898611747841,106,NA,NA,0.0184070119680079,NA,0.0184070119680079,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2157","PstI.TP856852",1,1153760,0.0000196837487114964,0.12264726238094,106,NA,NA,0.0206553385478959,NA,0.0206553385478959,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2158","PstI.TP1112734",11,7790,0.0000228427084151683,0.389769690288169,106,NA,NA,0.0230482927909048,NA,0.0230482927909048,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2159","NsiI.TP109633",11,10288,0.0000266882196094474,0.288415887001989,106,NA,NA,0.0259310649346016,NA,0.0259310649346016,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2160","PstI.TP474961",7,1691478,0.0000297054193120673,0.186274509803922,106,NA,NA,0.0273468709877945,NA,0.0273468709877945,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2161","NsiI.TP684422",11,17565,0.0000311863863786582,0.24193725178699,106,NA,NA,0.0273468709877945,NA,0.0273468709877945,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2162","NsiI.TP321836",10,43096218,0.0000312726282547014,0.140823314214071,106,NA,NA,0.0273468709877945,NA,0.0273468709877945,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2163","NsiI.TP166838",3,60735782,0.0000387480969929779,0.346041541709393,106,NA,NA,0.0322375839020748,NA,0.0322375839020748,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2164","NsiI.TP149102",11,10766,0.0000407324380910794,0.143717510721356,106,NA,NA,0.0322375839020748,NA,0.0322375839020748,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2165","NsiI.TP646964",6,53312727,0.0000410366990116172,0.0937911613457536,106,NA,NA,0.0322375839020748,NA,0.0322375839020748,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2166","NsiI.TP288843",11,12324,0.0000417808131688093,0.456010387925019,106,NA,NA,0.0322375839020748,NA,0.0322375839020748,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2167","NsiI.TP376338",3,73019311,0.0000443424249883626,0.392966759951323,106,NA,NA,0.0332365479184202,NA,0.0332365479184201,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2168","PstI.TP175125",5,55044735,0.0000478761807280376,0.0953395601597375,106,NA,NA,0.0343396650321974,NA,0.0343396650321974,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2169","PstI.TP1128716",3,65668248,0.0000484320959896053,0.119305623498789,106,NA,NA,0.0343396650321974,NA,0.0343396650321974,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2170","PstI.TP159372",11,1308,0.0000502903833798083,0.0894290368541155,106,NA,NA,0.0347188925680497,NA,0.0347188925680498,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
"2171","PstI.TP100020",11,817,0.0000564614677201302,0.285813801285566,106,NA,NA,0.0374421528107993,NA,0.0374421528107994,"124+36088im","CMLM+SUPER","PS_Y","GAPIT","HD_1"
